timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:07.702516600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.702516600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.702516600Z,frontend,6,6,70,63
2026-06-07T15:36:07.704527900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.704527900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.704527900Z,frontend,6,6,70,63
2026-06-07T15:36:07.704527900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.704527900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.704527900Z,frontend,6,6,70,63
2026-06-07T15:36:07.705891400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.705891400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.705891400Z,frontend,6,6,70,63
2026-06-07T15:36:07.706890100Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.706890100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.706890100Z,frontend,6,6,70,63
2026-06-07T15:36:07.707891500Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.707891500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.707891500Z,frontend,6,6,70,63
2026-06-07T15:36:07.708891600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.708891600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.708891600Z,frontend,6,6,70,63
2026-06-07T15:36:07.709891400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.709891400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.709891400Z,frontend,6,6,70,63
2026-06-07T15:36:07.709891400Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.709891400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.709891400Z,frontend,6,6,70,63
2026-06-07T15:36:07.710897900Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.710897900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.710897900Z,frontend,6,6,70,63
2026-06-07T15:36:07.711891600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.711891600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.711891600Z,frontend,6,6,70,63
2026-06-07T15:36:07.711891600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.711891600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.711891600Z,frontend,6,6,70,63
2026-06-07T15:36:07.712898600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.712898600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.712898600Z,frontend,6,6,70,63
2026-06-07T15:36:07.712898600Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.712898600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.712898600Z,frontend,6,6,70,63
2026-06-07T15:36:07.713898300Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.713898300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.713898300Z,frontend,6,6,70,63
2026-06-07T15:36:07.715408700Z,recommendationservice,6,6,70,63
2026-06-07T15:36:07.715408700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:07.715408700Z,frontend,6,6,70,63
