timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:02.898376300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.898376300Z,frontend,6,6,70,63
2026-06-07T15:36:02.900379500Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.900379500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.900379500Z,frontend,6,6,70,63
2026-06-07T15:36:02.901385300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.901385300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.901385300Z,frontend,6,6,70,63
2026-06-07T15:36:02.902893100Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.902893100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.902893100Z,frontend,6,6,70,63
2026-06-07T15:36:02.903941100Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.903941100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.903941100Z,frontend,6,6,70,63
2026-06-07T15:36:02.904993800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.904993800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.904993800Z,frontend,6,6,70,63
2026-06-07T15:36:02.906016800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.906016800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.906016800Z,frontend,6,6,70,63
2026-06-07T15:36:02.906016800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.906016800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.906016800Z,frontend,6,6,70,63
2026-06-07T15:36:02.907376400Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.907376400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.907376400Z,frontend,6,6,70,63
2026-06-07T15:36:02.908376500Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.908376500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.908376500Z,frontend,6,6,70,63
2026-06-07T15:36:02.909376400Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.909376400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.909376400Z,frontend,6,6,70,63
2026-06-07T15:36:02.910376300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.910376300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.910376300Z,frontend,6,6,70,63
2026-06-07T15:36:02.910376300Z,recommendationservice,3,3,70,60
